id,date,day_of_week,start_time,siri_stop_id,siri_ride_stop_id,arrival_time
95543296,2025-02-11,Tuesday,09:45:00,13750,2420632961,09:53:15
95543296,2025-02-11,Tuesday,09:45:00,21974,2420653155,09:59:07
95543296,2025-02-11,Tuesday,09:45:00,16520,2420626373,09:52:23
95543296,2025-02-11,Tuesday,09:45:00,5174,2420673062,10:05:16
95543296,2025-02-11,Tuesday,09:45:00,4883,2420656326,10:01:15
95543296,2025-02-11,Tuesday,09:45:00,5175,2420643304,09:56:00
95543296,2025-02-11,Tuesday,09:45:00,32083,2420699690,10:14:35
95543296,2025-02-11,Tuesday,09:45:00,32082,2420693227,10:12:28
95543296,2025-02-11,Tuesday,09:45:00,15487,2420622922,09:50:11
95543296,2025-02-11,Tuesday,09:45:00,4884,2420706189,10:19:38
95543296,2025-02-11,Tuesday,09:45:00,6752,2420589067,09:49:11
95543296,2025-02-11,Tuesday,09:45:00,2965,2420669652,10:04:19
95543296,2025-02-11,Tuesday,09:45:00,18141,2420646490,09:58:14
95543296,2025-02-11,Tuesday,09:45:00,2966,2420639668,09:55:19
95543296,2025-02-11,Tuesday,09:45:00,6750,2420676536,10:09:28
95543296,2025-02-11,Tuesday,09:45:00,1846,2420689754,10:10:27
95543296,2025-02-11,Tuesday,09:45:00,6509,2420662972,10:02:58
95543296,2025-02-11,Tuesday,09:45:00,22907,2420636255,09:54:10
97054722,2025-02-26,Wednesday,07:27:00,6752,2460760796,14:19:39
95282691,2025-02-09,Sunday,07:45:00,6752,2413591396,07:48:27
95282691,2025-02-09,Sunday,07:45:00,5174,2413680039,08:06:33
95282691,2025-02-09,Sunday,07:45:00,6750,2413690250,08:12:14
95282691,2025-02-09,Sunday,07:45:00,4884,2413734734,08:19:47
95282691,2025-02-09,Sunday,07:45:00,32083,2413721040,08:18:19
95282691,2025-02-09,Sunday,07:45:00,6509,2413676530,08:05:28
95282691,2025-02-09,Sunday,07:45:00,19046,2413738167,08:23:20
95282691,2025-02-09,Sunday,07:45:00,1846,2413704057,08:13:32
95282691,2025-02-09,Sunday,07:45:00,4883,2413662235,08:01:23
96360964,2025-02-19,Wednesday,08:45:00,2966,2442268803,08:52:09
96360964,2025-02-19,Wednesday,08:45:00,4883,2442290183,08:57:56
96360964,2025-02-19,Wednesday,08:45:00,4884,2442344074,09:17:29
96360964,2025-02-19,Wednesday,08:45:00,32082,2442325906,09:10:15
96360964,2025-02-19,Wednesday,08:45:00,21974,2442283284,08:56:22
96360964,2025-02-19,Wednesday,08:45:00,18141,2442275733,08:55:17
96360964,2025-02-19,Wednesday,08:45:00,6509,2442293526,09:00:14
