id,date,day_of_week,start_time,siri_stop_id,siri_ride_stop_id,arrival_time
102062608,2025-04-21,Monday,09:45:00,4883,2594353906,09:56:05
102062608,2025-04-21,Monday,09:45:00,22907,2592109882,09:53:45
102062608,2025-04-21,Monday,09:45:00,6752,2592070651,09:47:49
101851154,2025-04-18,Friday,10:05:00,32083,2586691653,10:26:13
101851154,2025-04-18,Friday,10:05:00,15487,2586647238,10:07:20
101851154,2025-04-18,Friday,10:05:00,22907,2586657289,10:12:16
101851154,2025-04-18,Friday,10:05:00,6509,2586667114,10:16:16
101851154,2025-04-18,Friday,10:05:00,32082,2586689003,10:24:15
101851154,2025-04-18,Friday,10:05:00,2391,2586662188,10:13:10
101851154,2025-04-18,Friday,10:05:00,13750,2586654701,10:10:06
101851154,2025-04-18,Friday,10:05:00,6752,2586629610,10:06:03
101851154,2025-04-18,Friday,10:05:00,5174,2586679346,10:20:12
101851154,2025-04-18,Friday,10:05:00,22510,2586649715,10:08:16
101851154,2025-04-18,Friday,10:05:00,4884,2586696692,10:30:15
101851154,2025-04-18,Friday,10:05:00,2965,2586672052,10:19:10
101851154,2025-04-18,Friday,10:05:00,16520,2586652156,10:09:00
101851154,2025-04-18,Friday,10:05:00,6750,2586681849,10:21:43
101851154,2025-04-18,Friday,10:05:00,4883,2586664602,10:14:11
101851154,2025-04-18,Friday,10:05:00,1846,2586686652,10:23:12
100919827,2025-04-08,Tuesday,09:15:00,2965,2562609473,09:31:42
100919827,2025-04-08,Tuesday,09:15:00,32082,2562642114,09:41:29
100919827,2025-04-08,Tuesday,09:15:00,6509,2562606467,09:28:31
100919827,2025-04-08,Tuesday,09:15:00,16520,2562576834,09:20:50
100919827,2025-04-08,Tuesday,09:15:00,5174,2562619461,09:32:50
100919827,2025-04-08,Tuesday,09:15:00,4884,2562658538,09:48:45
100919827,2025-04-08,Tuesday,09:15:00,1846,2562639050,09:38:49
100919827,2025-04-08,Tuesday,09:15:00,6750,2562622701,09:37:45
100919827,2025-04-08,Tuesday,09:15:00,32083,2562652142,09:43:44
100919827,2025-04-08,Tuesday,09:15:00,4883,2562603343,09:27:48
100919827,2025-04-08,Tuesday,09:15:00,18141,2562593200,09:25:30
100919827,2025-04-08,Tuesday,09:15:00,13750,2562583469,09:21:39
100919827,2025-04-08,Tuesday,09:15:00,15487,2562573650,09:18:47
100919827,2025-04-08,Tuesday,09:15:00,6752,2562546865,09:17:38
100919827,2025-04-08,Tuesday,09:15:00,22907,2562586773,09:23:43
100919827,2025-04-08,Tuesday,09:15:00,2391,2562600219,09:26:49
101045268,2025-04-09,Wednesday,09:45:00,21974,2565844065,09:53:06
101045268,2025-04-09,Wednesday,09:45:00,6509,2565853762,09:56:15
101045268,2025-04-09,Wednesday,09:45:00,4884,2565906979,10:16:43
101045268,2025-04-09,Wednesday,09:45:00,2391,2565846979,09:54:21
101045268,2025-04-09,Wednesday,09:45:00,32082,2565891877,10:10:48
101045268,2025-04-09,Wednesday,09:45:00,6752,2565803588,09:46:22
101045268,2025-04-09,Wednesday,09:45:00,16520,2565831207,09:48:47
101045268,2025-04-09,Wednesday,09:45:00,13750,2565834793,09:50:25
101045268,2025-04-09,Wednesday,09:45:00,15487,2565825451,09:47:13
101045268,2025-04-09,Wednesday,09:45:00,22510,2565828943,09:48:34
101045268,2025-04-09,Wednesday,09:45:00,5174,2565863024,10:00:21
101045268,2025-04-09,Wednesday,09:45:00,2965,2565857105,09:58:33
101045268,2025-04-09,Wednesday,09:45:00,22907,2565838136,09:52:33
101045268,2025-04-09,Wednesday,09:45:00,6750,2565869274,10:07:37
101045268,2025-04-09,Wednesday,09:45:00,4883,2565850685,09:55:12
101045268,2025-04-09,Wednesday,09:45:00,32083,2565901119,10:12:28
102878230,2025-04-29,Tuesday,09:45:00,21974,2613563168,09:52:56
102878230,2025-04-29,Tuesday,09:45:00,2391,2613566369,09:53:53
102878230,2025-04-29,Tuesday,09:45:00,4884,2613620260,10:12:00
102878230,2025-04-29,Tuesday,09:45:00,6509,2613577221,09:57:04
102878230,2025-04-29,Tuesday,09:45:00,6752,2613523364,09:47:05
102878230,2025-04-29,Tuesday,09:45:00,13750,2613553161,09:50:03
102878230,2025-04-29,Tuesday,09:45:00,2965,2613580335,09:58:15
102878230,2025-04-29,Tuesday,09:45:00,32083,2613612912,10:10:13
102878230,2025-04-29,Tuesday,09:45:00,32082,2613610001,10:07:54
102878230,2025-04-29,Tuesday,09:45:00,22907,2613556562,09:52:07
102878230,2025-04-29,Tuesday,09:45:00,1846,2613606838,10:07:08
102878230,2025-04-29,Tuesday,09:45:00,6750,2613592151,10:06:08
102878230,2025-04-29,Tuesday,09:45:00,4883,2613570647,09:56:08
102878230,2025-04-29,Tuesday,09:45:00,5174,2613583449,10:00:22
102878230,2025-04-29,Tuesday,09:45:00,16520,2613549821,09:49:01
102878230,2025-04-29,Tuesday,09:45:00,20518,2613546526,09:48:08
100350999,2025-04-02,Wednesday,09:15:00,32083,2547618562,09:42:58
100350999,2025-04-02,Wednesday,09:15:00,1846,2547605892,09:39:09
100350999,2025-04-02,Wednesday,09:15:00,4884,2547622166,09:49:22
100350999,2025-04-02,Wednesday,09:15:00,21974,2547566871,09:26:32
100350999,2025-04-02,Wednesday,09:15:00,4883,2547573272,09:28:16
100350999,2025-04-02,Wednesday,09:15:00,6750,2547589401,09:37:33
100350999,2025-04-02,Wednesday,09:15:00,5175,2547556763,09:23:35
100350999,2025-04-02,Wednesday,09:15:00,13750,2547550239,09:21:33
100350999,2025-04-02,Wednesday,09:15:00,5174,2547586080,09:32:39
100350999,2025-04-02,Wednesday,09:15:00,12927,2547546788,09:20:22
100350999,2025-04-02,Wednesday,09:15:00,2965,2547579441,09:31:24
100350999,2025-04-02,Wednesday,09:15:00,6752,2547513273,09:17:25
100350999,2025-04-02,Wednesday,09:15:00,18141,2547563323,09:25:15
100350999,2025-04-02,Wednesday,09:15:00,32082,2547609035,09:41:30
100350999,2025-04-02,Wednesday,09:15:00,21104,2547560013,09:24:28
100350999,2025-04-02,Wednesday,09:15:00,22510,2547543508,09:19:28
100350999,2025-04-02,Wednesday,09:15:00,6509,2547576408,09:29:33
100350999,2025-04-02,Wednesday,09:15:00,2391,2547570138,09:27:20
100350999,2025-04-02,Wednesday,09:15:00,2966,2547553512,09:22:25
100350999,2025-04-02,Wednesday,09:15:00,15487,2547540212,09:18:32
101615640,2025-04-16,Wednesday,09:15:00,16520,2580611904,09:20:07
101615640,2025-04-16,Wednesday,09:15:00,15487,2580606113,09:19:22
101615640,2025-04-16,Wednesday,09:15:00,6752,2580582531,09:17:13
101615640,2025-04-16,Wednesday,09:15:00,4883,2580630109,09:26:38
101615640,2025-04-16,Wednesday,09:15:00,6509,2580632901,09:28:20
101615640,2025-04-16,Wednesday,09:15:00,32083,2580667816,09:40:34
101615640,2025-04-16,Wednesday,09:15:00,21974,2580623848,09:24:25
101615640,2025-04-16,Wednesday,09:15:00,13750,2580614860,09:22:23
101615640,2025-04-16,Wednesday,09:15:00,2965,2580638416,09:31:14
101615640,2025-04-16,Wednesday,09:15:00,22907,2580620690,09:23:15
101615640,2025-04-16,Wednesday,09:15:00,2391,2580627199,09:25:28
101615640,2025-04-16,Wednesday,09:15:00,32082,2580662230,09:38:34
101615640,2025-04-16,Wednesday,09:15:00,1846,2580659355,09:36:10
101615640,2025-04-16,Wednesday,09:15:00,5174,2580647293,09:32:35
101615640,2025-04-16,Wednesday,09:15:00,4884,2580673918,09:46:33
101615640,2025-04-16,Wednesday,09:15:00,6750,2580650239,09:35:32
101845528,2025-04-18,Friday,09:05:00,6750,2586531904,09:20:53
101845528,2025-04-18,Friday,09:05:00,12927,2586510465,09:09:45
101845528,2025-04-18,Friday,09:05:00,16520,2586508129,09:08:49
101845528,2025-04-18,Friday,09:05:00,2391,2586520038,09:13:26
101845528,2025-04-18,Friday,09:05:00,4883,2586522377,09:14:46
101845528,2025-04-18,Friday,09:05:00,15487,2586505739,09:07:48
101845528,2025-04-18,Friday,09:05:00,6752,2586488493,09:06:39
101845528,2025-04-18,Friday,09:05:00,21974,2586517723,09:12:37
101845528,2025-04-18,Friday,09:05:00,32082,2586539023,09:23:48
101845528,2025-04-18,Friday,09:05:00,22907,2586512878,09:11:31
101845528,2025-04-18,Friday,09:05:00,6509,2586524755,09:15:50
101845528,2025-04-18,Friday,09:05:00,2965,2586527255,09:16:30
101845528,2025-04-18,Friday,09:05:00,32083,2586546040,09:24:47
101845528,2025-04-18,Friday,09:05:00,4884,2586548539,09:27:26
101845528,2025-04-18,Friday,09:05:00,5174,2586529596,09:17:28
102069272,2025-04-21,Monday,10:45:00,5174,2592248512,10:59:36
102069272,2025-04-21,Monday,10:45:00,4883,2592236514,10:55:20
102069272,2025-04-21,Monday,10:45:00,12927,2594294276,10:50:08
102069272,2025-04-21,Monday,10:45:00,16520,2594297221,10:49:30
102069272,2025-04-21,Monday,10:45:00,4884,2594268616,11:10:33
102069272,2025-04-21,Monday,10:45:00,2391,2592233161,10:54:22
102069272,2025-04-21,Monday,10:45:00,6750,2592251661,11:02:15
102069272,2025-04-21,Monday,10:45:00,32082,2594283694,11:05:30
102069272,2025-04-21,Monday,10:45:00,2965,2592242576,10:58:04
102069272,2025-04-21,Monday,10:45:00,6509,2592240112,10:56:19
102069272,2025-04-21,Monday,10:45:00,1846,2594287317,11:03:30
102069272,2025-04-21,Monday,10:45:00,6752,2592203417,10:47:24
102069272,2025-04-21,Monday,10:45:00,32083,2594277562,11:07:33
102069272,2025-04-21,Monday,10:45:00,15487,2594299676,10:48:39
102069272,2025-04-21,Monday,10:45:00,22907,2592224927,10:53:10
101153311,2025-04-10,Thursday,07:49:00,6752,2568684222,18:31:28
102182945,2025-04-22,Tuesday,10:15:00,4884,2595322848,10:40:00
102182945,2025-04-22,Tuesday,10:15:00,5174,2595298372,10:27:15
102182945,2025-04-22,Tuesday,10:15:00,2965,2595291143,10:26:26
102182945,2025-04-22,Tuesday,10:15:00,15487,2595263770,10:17:29
102182945,2025-04-22,Tuesday,10:15:00,22907,2595275694,10:21:08
102182945,2025-04-22,Tuesday,10:15:00,13750,2595273456,10:19:25
102182945,2025-04-22,Tuesday,10:15:00,32083,2595315860,10:35:02
102182945,2025-04-22,Tuesday,10:15:00,6509,2595285721,10:24:19
102182945,2025-04-22,Tuesday,10:15:00,6750,2595300662,10:29:49
102182945,2025-04-22,Tuesday,10:15:00,12927,2595269780,10:19:02
102182945,2025-04-22,Tuesday,10:15:00,2391,2595281976,10:23:09
102182945,2025-04-22,Tuesday,10:15:00,1846,2595309657,10:32:28
102182945,2025-04-22,Tuesday,10:15:00,21974,2595279546,10:21:30
102182945,2025-04-22,Tuesday,10:15:00,6752,2595241919,10:15:36
102169124,2025-04-22,Tuesday,08:12:00,6752,2594847829,20:27:42
100916263,2025-04-08,Tuesday,08:45:00,6752,2562443649,08:55:20
100916263,2025-04-08,Tuesday,08:45:00,1846,2562553602,09:12:27
100916263,2025-04-08,Tuesday,08:45:00,2965,2562529444,09:05:31
100916263,2025-04-08,Tuesday,08:45:00,6750,2562536453,09:11:02
100916263,2025-04-08,Tuesday,08:45:00,6509,2562522502,09:04:29
100916263,2025-04-08,Tuesday,08:45:00,15487,2562499142,08:56:22
100916263,2025-04-08,Tuesday,08:45:00,22907,2562508780,09:00:21
100916263,2025-04-08,Tuesday,08:45:00,22510,2562502413,08:57:34
100916263,2025-04-08,Tuesday,08:45:00,12927,2562505678,08:58:20
100916263,2025-04-08,Tuesday,08:45:00,32083,2562567087,09:20:50
100916263,2025-04-08,Tuesday,08:45:00,21974,2562515601,09:01:24
100916263,2025-04-08,Tuesday,08:45:00,4884,2562586772,09:26:39
100916263,2025-04-08,Tuesday,08:45:00,2391,2562519131,09:02:23
100916263,2025-04-08,Tuesday,08:45:00,5174,2562533020,09:06:25
100916263,2025-04-08,Tuesday,08:45:00,32082,2562556799,09:15:08
101488168,2025-04-15,Tuesday,08:15:00,2391,2577334560,08:23:40
101488168,2025-04-15,Tuesday,08:15:00,16520,2577322656,08:19:10
101488168,2025-04-15,Tuesday,08:15:00,5174,2577346820,08:28:20
101488168,2025-04-15,Tuesday,08:15:00,22907,2577331716,08:22:38
101488168,2025-04-15,Tuesday,08:15:00,6750,2577357766,08:31:37
101488168,2025-04-15,Tuesday,08:15:00,32083,2577380519,08:37:31
101488168,2025-04-15,Tuesday,08:15:00,13750,2577328676,08:20:53
101488168,2025-04-15,Tuesday,08:15:00,4883,2577337449,08:24:48
101488168,2025-04-15,Tuesday,08:15:00,32082,2577363820,08:36:00
101488168,2025-04-15,Tuesday,08:15:00,2965,2577343789,08:26:28
101488168,2025-04-15,Tuesday,08:15:00,6509,2577340748,08:25:17
101488168,2025-04-15,Tuesday,08:15:00,6752,2577301837,08:17:16
101488168,2025-04-15,Tuesday,08:15:00,20518,2577319889,08:18:26
101488168,2025-04-15,Tuesday,08:15:00,12927,2577325657,08:19:54
101488168,2025-04-15,Tuesday,08:15:00,4884,2577386333,08:40:17
100575785,2025-04-04,Friday,07:35:00,5174,2553577986,07:51:51
100575785,2025-04-04,Friday,07:35:00,12927,2553551364,07:41:03
100575785,2025-04-04,Friday,07:35:00,4884,2553601799,08:03:41
100575785,2025-04-04,Friday,07:35:00,32083,2553596941,08:00:57
100575785,2025-04-04,Friday,07:35:00,2965,2553573143,07:51:01
100575785,2025-04-04,Friday,07:35:00,22907,2553553816,07:42:03
100575785,2025-04-04,Friday,07:35:00,4883,2553568418,07:47:08
100575785,2025-04-04,Friday,07:35:00,1846,2553590185,07:57:06
100575785,2025-04-04,Friday,07:35:00,2391,2553566006,07:47:02
100575785,2025-04-04,Friday,07:35:00,16520,2553548858,07:40:05
100575785,2025-04-04,Friday,07:35:00,20518,2553546433,07:39:03
100575785,2025-04-04,Friday,07:35:00,21974,2553563587,07:45:48
100575785,2025-04-04,Friday,07:35:00,6752,2553534034,07:36:43
100575785,2025-04-04,Friday,07:35:00,32082,2553592414,07:59:08
100575785,2025-04-04,Friday,07:35:00,6509,2553570787,07:48:47
100575785,2025-04-04,Friday,07:35:00,15487,2553544040,07:38:06
100575785,2025-04-04,Friday,07:35:00,6750,2553580396,07:55:21
100575785,2025-04-04,Friday,07:35:00,18141,2553561077,07:44:58
100575785,2025-04-04,Friday,07:35:00,2966,2553556216,07:43:07
100575785,2025-04-04,Friday,07:35:00,5175,2553558650,07:43:47
101051949,2025-04-09,Wednesday,10:45:00,6752,2565984192,10:47:07
101051949,2025-04-09,Wednesday,10:45:00,12927,2566018182,10:51:15
101051949,2025-04-09,Wednesday,10:45:00,5174,2566052711,11:03:01
101051949,2025-04-09,Wednesday,10:45:00,13750,2566021640,10:52:17
101051949,2025-04-09,Wednesday,10:45:00,21974,2566031210,10:55:14
101051949,2025-04-09,Wednesday,10:45:00,6509,2566037515,10:59:08
101051949,2025-04-09,Wednesday,10:45:00,4884,2566081292,11:15:36
101051949,2025-04-09,Wednesday,10:45:00,1846,2566068556,11:07:20
101051949,2025-04-09,Wednesday,10:45:00,16520,2566014602,10:49:48
101051949,2025-04-09,Wednesday,10:45:00,2965,2566046448,11:01:14
101051949,2025-04-09,Wednesday,10:45:00,22907,2566024689,10:54:23
101051949,2025-04-09,Wednesday,10:45:00,32083,2566074771,11:10:10
101051949,2025-04-09,Wednesday,10:45:00,2391,2566034452,10:56:18
101051949,2025-04-09,Wednesday,10:45:00,15487,2566011571,10:48:48
101051949,2025-04-09,Wednesday,10:45:00,32082,2566071709,11:08:17
101051949,2025-04-09,Wednesday,10:45:00,6750,2566059134,11:06:21
100674606,2025-04-06,Sunday,08:45:00,32082,2556120545,09:10:33
100674606,2025-04-06,Sunday,08:45:00,5174,2556096354,09:03:08
100674606,2025-04-06,Sunday,08:45:00,2391,2556079874,08:57:28
100674606,2025-04-06,Sunday,08:45:00,5175,2556069379,08:54:10
100674606,2025-04-06,Sunday,08:45:00,16520,2556055907,08:50:32
100674606,2025-04-06,Sunday,08:45:00,6750,2556103238,09:04:50
100674606,2025-04-06,Sunday,08:45:00,6752,2556021879,08:48:00
100674606,2025-04-06,Sunday,08:45:00,6509,2556086248,09:00:12
100674606,2025-04-06,Sunday,08:45:00,2966,2556065832,08:53:11
